uuid,division,majorGroup,activity_name,knowledge_flows,tacit_knowledge_types,technologies
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Socialization,Relational Tacit Knowledge,Big Data
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Socialization,Intellectual Tacit Knowledge,AI
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Socialization,Intellectual Tacit Knowledge,Big Data
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Externalization,Somatic Tacit Knowledge,AI
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Externalization,Somatic Tacit Knowledge,Big Data
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Externalization,Relational Tacit Knowledge,AI
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Externalization,Relational Tacit Knowledge,Big Data
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Externalization,Intellectual Tacit Knowledge,AI
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Externalization,Intellectual Tacit Knowledge,Big Data
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Internalization,Somatic Tacit Knowledge,AI
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Internalization,Somatic Tacit Knowledge,Big Data
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Internalization,Relational Tacit Knowledge,AI
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Internalization,Relational Tacit Knowledge,Big Data
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Internalization,Intellectual Tacit Knowledge,AI
5b09e640-ca90-4f15-92cc-ddc6a3c389d4,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Mentoring,Internalization,Intellectual Tacit Knowledge,Big Data
a2b0488a-a676-4fe6-ba23-8e0a78413cbd,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,,,Virtual Reality
a2b0488a-a676-4fe6-ba23-8e0a78413cbd,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,,,Augment Reality
7ac2b8d6-98fe-4e8b-8048-9c3c546e6256,D. Division D: Manufacturing,Major Group 20: Food And Kindred Products,Knowledge Harvesting Workshops,,,AI
7ac2b8d6-98fe-4e8b-8048-9c3c546e6256,D. Division D: Manufacturing,Major Group 20: Food And Kindred Products,Knowledge Harvesting Workshops,,,Big Data
7ac2b8d6-98fe-4e8b-8048-9c3c546e6256,D. Division D: Manufacturing,Major Group 20: Food And Kindred Products,Communities of practice,,,AI
7ac2b8d6-98fe-4e8b-8048-9c3c546e6256,D. Division D: Manufacturing,Major Group 20: Food And Kindred Products,Communities of practice,,,Big Data
1676320e-a327-44da-be2d-ee95360dd361,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services","Major Group 49: Electric, Gas, And Sanitary Services",Communities of practice,,Relational Tacit Knowledge,Digital Twins
1676320e-a327-44da-be2d-ee95360dd361,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services","Major Group 49: Electric, Gas, And Sanitary Services",Communities of practice,,Collective Tacit Knowledge,Digital Twins
9d43813e-c365-47ae-974c-748508ce4e7a,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 45: Transportation By Air,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,AI
9d43813e-c365-47ae-974c-748508ce4e7a,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 45: Transportation By Air,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
9d43813e-c365-47ae-974c-748508ce4e7a,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 45: Transportation By Air,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,AI
9d43813e-c365-47ae-974c-748508ce4e7a,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 45: Transportation By Air,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
8bced323-29fc-4fdd-a3d8-909de3d88a9f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,,,Virtual Reality
8bced323-29fc-4fdd-a3d8-909de3d88a9f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,,,Augment Reality
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,AI
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,AI
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Socialization,Somatic Tacit Knowledge,AI
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Socialization,Intellectual Tacit Knowledge,AI
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Internalization,Somatic Tacit Knowledge,AI
cccc404a-e150-4f1f-a094-c9f1947a4e8b,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Internalization,Intellectual Tacit Knowledge,AI
39b5dcdb-3342-4005-a0fa-ad1ec3fc313c,B. Division B: Mining,Major Group 10: Metal Mining,Knowledge Harvesting Workshops,,,Virtual Reality
39b5dcdb-3342-4005-a0fa-ad1ec3fc313c,B. Division B: Mining,Major Group 10: Metal Mining,Knowledge Harvesting Workshops,,,Augment Reality
5714281b-9f2c-4c5c-8d4b-d7f182c04bbf,B. Division B: Mining,Major Group 10: Metal Mining,Mentoring,,,Virtual Reality
5714281b-9f2c-4c5c-8d4b-d7f182c04bbf,B. Division B: Mining,Major Group 10: Metal Mining,Mentoring,,,Augment Reality
30740fc5-632e-417c-9fd3-09c6e733b34c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Intellectual Tacit Knowledge,AI
30740fc5-632e-417c-9fd3-09c6e733b34c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
30740fc5-632e-417c-9fd3-09c6e733b34c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,AI
30740fc5-632e-417c-9fd3-09c6e733b34c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
c189b335-250e-435a-8d0a-a2e6c34ff4eb,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,,,AI
c189b335-250e-435a-8d0a-a2e6c34ff4eb,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,,,Big Data
44128de4-fb5f-40e1-b796-e2241ca0dde2,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,,Somatic Tacit Knowledge,Virtual Reality
44128de4-fb5f-40e1-b796-e2241ca0dde2,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,,Somatic Tacit Knowledge,Augment Reality
44128de4-fb5f-40e1-b796-e2241ca0dde2,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,,Intellectual Tacit Knowledge,Virtual Reality
44128de4-fb5f-40e1-b796-e2241ca0dde2,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,,Intellectual Tacit Knowledge,Augment Reality
2f137b2a-3280-41cf-aaee-b1cb10457e29,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Virtual Reality
2f137b2a-3280-41cf-aaee-b1cb10457e29,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
2f137b2a-3280-41cf-aaee-b1cb10457e29,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
2f137b2a-3280-41cf-aaee-b1cb10457e29,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
088b5ce3-5137-4061-8359-89dc61c69275,D. Division D: Manufacturing,"Major Group 36: Electronic And Other Electrical Equipment And Components, Except Computer Equipment",Knowledge Harvesting Workshops,Externalization,Intellectual Tacit Knowledge,AI
088b5ce3-5137-4061-8359-89dc61c69275,D. Division D: Manufacturing,"Major Group 36: Electronic And Other Electrical Equipment And Components, Except Computer Equipment",Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
088b5ce3-5137-4061-8359-89dc61c69275,D. Division D: Manufacturing,"Major Group 36: Electronic And Other Electrical Equipment And Components, Except Computer Equipment",Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,AI
088b5ce3-5137-4061-8359-89dc61c69275,D. Division D: Manufacturing,"Major Group 36: Electronic And Other Electrical Equipment And Components, Except Computer Equipment",Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
eeca8327-3dc7-48fe-a46e-184dc5dbfa18,I. Division I: Services,Major Group 82: Educational Services,Virtual Reality Learning Module,,,Virtual Reality
133ab701-f6d8-4883-98fb-82bd03675d6a,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,AI
133ab701-f6d8-4883-98fb-82bd03675d6a,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
133ab701-f6d8-4883-98fb-82bd03675d6a,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,AI
133ab701-f6d8-4883-98fb-82bd03675d6a,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
ab30da37-5c4a-4f6a-9355-d6e6f3a3087d,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Socialization,Relational Tacit Knowledge,Virtual Reality
ab30da37-5c4a-4f6a-9355-d6e6f3a3087d,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Socialization,Collective Tacit Knowledge,Virtual Reality
ab30da37-5c4a-4f6a-9355-d6e6f3a3087d,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Externalization,Relational Tacit Knowledge,Virtual Reality
ab30da37-5c4a-4f6a-9355-d6e6f3a3087d,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Externalization,Collective Tacit Knowledge,Virtual Reality
a067aba0-e407-4935-93ac-4fde0ff28772,I. Division I: Services,Major Group 80: Health Services,Knowledge Harvesting Workshops,Externalization,Intellectual Tacit Knowledge,AI
a067aba0-e407-4935-93ac-4fde0ff28772,I. Division I: Services,Major Group 80: Health Services,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
a067aba0-e407-4935-93ac-4fde0ff28772,I. Division I: Services,Major Group 80: Health Services,Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,AI
a067aba0-e407-4935-93ac-4fde0ff28772,I. Division I: Services,Major Group 80: Health Services,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Socialization,Relational Tacit Knowledge,AI
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Socialization,Relational Tacit Knowledge,Big Data
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Socialization,Collective Tacit Knowledge,AI
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Socialization,Collective Tacit Knowledge,Big Data
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Externalization,Relational Tacit Knowledge,AI
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Externalization,Relational Tacit Knowledge,Big Data
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Externalization,Collective Tacit Knowledge,AI
498774e9-dbdb-4afb-b34d-dac36128b0c2,I. Division I: Services,Major Group 82: Educational Services,Knowledge Cafés,Externalization,Collective Tacit Knowledge,Big Data
754a2314-802b-4382-a91a-47e1fd12e2cf,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services","Major Group 49: Electric, Gas, And Sanitary Services",Simulation-based Learning,,,Virtual Reality
754a2314-802b-4382-a91a-47e1fd12e2cf,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services","Major Group 49: Electric, Gas, And Sanitary Services",Simulation-based Learning,,,Augment Reality
cd9a0642-b43e-406c-9403-978a1a75dbe9,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Externalization,Relational Tacit Knowledge,AI
cd9a0642-b43e-406c-9403-978a1a75dbe9,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Externalization,Collective Tacit Knowledge,AI
cd9a0642-b43e-406c-9403-978a1a75dbe9,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Combination,Relational Tacit Knowledge,AI
cd9a0642-b43e-406c-9403-978a1a75dbe9,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Combination,Collective Tacit Knowledge,AI
7e8de737-3faf-4cb6-b40f-2f585c1a5fcf,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,,,AI
7e8de737-3faf-4cb6-b40f-2f585c1a5fcf,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,,,Big Data
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Socialization,Somatic Tacit Knowledge,Digital Twins
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Socialization,Relational Tacit Knowledge,Digital Twins
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Socialization,Collective Tacit Knowledge,Digital Twins
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Externalization,Somatic Tacit Knowledge,Digital Twins
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Externalization,Relational Tacit Knowledge,Digital Twins
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Storytelling,Externalization,Collective Tacit Knowledge,Digital Twins
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Combination,Intellectual Tacit Knowledge,AI
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Combination,Intellectual Tacit Knowledge,Big Data
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Combination,Collective Tacit Knowledge,AI
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Combination,Collective Tacit Knowledge,Big Data
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Internalization,Intellectual Tacit Knowledge,AI
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Internalization,Intellectual Tacit Knowledge,Big Data
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Internalization,Collective Tacit Knowledge,AI
4f43ca52-7db0-4465-afa7-34ab8b5356e4,I. Division I: Services,"Major Group 84: Museums, Art Galleries, And Botanical And Zoological Gardens",Communities of practice,Internalization,Collective Tacit Knowledge,Big Data
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,,Relational Tacit Knowledge,AI
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,,Relational Tacit Knowledge,Big Data
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,,Collective Tacit Knowledge,AI
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,,Collective Tacit Knowledge,Big Data
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Relational Tacit Knowledge,AI
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Relational Tacit Knowledge,Big Data
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Collective Tacit Knowledge,AI
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Socialization,Collective Tacit Knowledge,Big Data
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Relational Tacit Knowledge,AI
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Relational Tacit Knowledge,Big Data
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Collective Tacit Knowledge,AI
eee16e67-bce6-4afe-b359-93694cbc2e91,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,Externalization,Collective Tacit Knowledge,Big Data
a2f72fe8-9bbb-4701-b609-97472ee2c776,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Relational Tacit Knowledge,Virtual Reality
a2f72fe8-9bbb-4701-b609-97472ee2c776,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Relational Tacit Knowledge,Augment Reality
a2f72fe8-9bbb-4701-b609-97472ee2c776,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Collective Tacit Knowledge,Virtual Reality
a2f72fe8-9bbb-4701-b609-97472ee2c776,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Collective Tacit Knowledge,Augment Reality
ac57dc03-d375-469f-acc0-f3c1b814018e,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Communities of practice,,Relational Tacit Knowledge,AI
ac57dc03-d375-469f-acc0-f3c1b814018e,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Communities of practice,,Relational Tacit Knowledge,Big Data
ac57dc03-d375-469f-acc0-f3c1b814018e,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Communities of practice,,Collective Tacit Knowledge,AI
ac57dc03-d375-469f-acc0-f3c1b814018e,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Communities of practice,,Collective Tacit Knowledge,Big Data
ac57dc03-d375-469f-acc0-f3c1b814018e,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Communities of practice,,Intellectual Tacit Knowledge,AI
ac57dc03-d375-469f-acc0-f3c1b814018e,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Communities of practice,,Intellectual Tacit Knowledge,Big Data
cf7a34a5-4f47-435f-94a0-48778a68a1a9,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,,,AI
b2066b10-bc05-4cbe-b9ed-4f7c1efa5d11,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,,,AI
b2066b10-bc05-4cbe-b9ed-4f7c1efa5d11,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,,,Big Data
232d233d-11b4-4d5e-8059-4ed2b9b1a24d,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,,AI
232d233d-11b4-4d5e-8059-4ed2b9b1a24d,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,,Big Data
314cc5af-da37-466b-a715-c13704e1113c,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,,,Virtual Reality
cb06596e-b7bc-4add-ba36-1b9e1d51d510,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,AI
cb06596e-b7bc-4add-ba36-1b9e1d51d510,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
cb06596e-b7bc-4add-ba36-1b9e1d51d510,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,AI
cb06596e-b7bc-4add-ba36-1b9e1d51d510,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
f9e14968-ecda-4efe-92b0-ab47d95a292b,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Storytelling,Socialization,,AI
f9e14968-ecda-4efe-92b0-ab47d95a292b,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Storytelling,Socialization,,Big Data
f9e14968-ecda-4efe-92b0-ab47d95a292b,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Storytelling,Externalization,,AI
f9e14968-ecda-4efe-92b0-ab47d95a292b,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Storytelling,Externalization,,Big Data
06eb4da0-23c2-4f87-9bd0-7e07505c8299,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,,Somatic Tacit Knowledge,Virtual Reality
06eb4da0-23c2-4f87-9bd0-7e07505c8299,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,,Intellectual Tacit Knowledge,Virtual Reality
4daed8b9-94c2-4e1c-853d-8ee1af487d33,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,Digital Twins
4daed8b9-94c2-4e1c-853d-8ee1af487d33,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,Digital Twins
4daed8b9-94c2-4e1c-853d-8ee1af487d33,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,Digital Twins
4daed8b9-94c2-4e1c-853d-8ee1af487d33,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,Digital Twins
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Socialization,Relational Tacit Knowledge,AI
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Socialization,Relational Tacit Knowledge,Big Data
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Socialization,Collective Tacit Knowledge,AI
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Socialization,Collective Tacit Knowledge,Big Data
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,AI
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,Big Data
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,Big Data
